0,0.042514
0.211,0.051722
0.419,0.055669
0.627,0.079677
0.835,0.141506
1.043,1.267259
1.251,5.239135
1.459,7.453487
1.667,7.841567
1.875,7.963582
2.083,8.061589
2.291,8.146111
2.499,8.185906
2.707,8.204323
2.915,8.258918
3.123,8.275033
3.331,8.309565
3.539,8.339165
3.747,8.369751
3.955,8.399679
4.163,8.432567
4.371,8.457233
4.579,8.477624
4.787,8.496041
4.995,8.513472
5.203,8.533863
5.411,8.553925
5.619,8.566751
5.827,8.57892
6.035,8.594048
6.242,8.612465
6.45,8.628581
6.658,8.643709
6.866,8.653905
7.074,8.664758
7.282,8.680544
7.49,8.697646
7.698,8.708828
7.906,8.718694
8.113,8.726587
8.321,8.740729
8.529,8.758489
8.736,8.770329
8.944,8.778551
9.151,8.785128
9.359,8.797955
9.567,8.810123
9.775,8.825581
9.983,8.830843
10.191,8.838078
10.399,8.850247
10.607,8.863731
10.815,8.87886
11.023,8.884451
11.231,8.889713
11.439,8.897606
11.647,8.910761
11.855,8.924245
12.063,8.930165
12.271,8.93477
12.479,8.942992
12.687,8.953187
12.895,8.967329
13.102,8.976538
13.31,8.980813
13.518,8.989035
13.726,8.997915
13.934,9.012057
14.141,9.022581
14.349,9.026528
14.556,9.030474
14.764,9.041327
14.972,9.055798
15.18,9.069282
15.388,9.070598
15.596,9.078162
15.804,9.086055
16.011,9.101184
16.219,9.114339
16.427,9.076518
16.635,6.900968
16.843,1.887854
17.051,1.519509
17.259,1.387958
17.467,1.33139
17.675,1.260681
17.883,1.210692
18.091,1.174186
18.299,1.146231
18.507,1.118606
18.715,1.098544
18.923,1.083744
19.131,1.066972
19.339,1.055461
19.547,1.044937
19.755,1.034084
19.963,1.026191
20.171,1.016653
20.379,1.010404
20.587,1.00284
20.795,0.996263
21.003,0.990343
21.211,0.986725
21.419,0.981463
21.627,0.97949
21.835,0.977517
22.043,0.973241
22.251,0.970939
22.458,0.969295
22.666,0.966335
22.874,0.963375
23.082,0.963375
23.29,0.961073
23.498,0.962059
