0,-0.844802
0.307,-0.848091
0.516,-0.849735
0.724,-0.851051
0.932,-0.853024
1.141,-0.856313
1.349,-0.856642
1.558,-0.859601
1.766,0.057971
1.975,1.71881
2.183,2.374595
2.391,2.596259
2.6,2.70183
2.808,2.702487
3.017,2.629147
3.226,2.586064
3.434,2.547585
3.643,2.524564
3.851,2.503187
4.059,2.477534
4.267,2.463063
4.475,2.443331
4.683,2.427215
4.891,2.413731
5.099,2.396959
5.308,2.38183
5.516,2.373608
5.725,2.361111
5.933,2.349271
6.142,2.341707
6.35,2.329538
6.558,2.321316
6.767,2.310792
6.976,2.301584
7.184,2.291717
7.393,2.282509
7.602,2.275931
7.81,2.269353
8.018,2.261789
8.227,2.248305
8.435,2.246332
8.644,2.241399
8.853,2.226928
9.06,2.225613
9.267,2.217062
9.474,2.208511
9.688,2.202591
9.896,2.199302
10.104,2.228572
10.311,2.189436
10.518,2.174965
10.725,2.170032
10.933,2.169045
11.141,2.174307
11.35,2.154904
11.559,2.156877
11.767,2.150299
11.975,2.142735
12.183,2.141091
12.391,2.134184
12.599,2.128593
12.807,2.128264
13.015,2.123989
13.223,2.115438
13.431,2.114123
13.639,2.109847
13.848,2.102941
14.057,2.099981
14.266,2.095705
14.474,2.090443
14.682,2.089128
14.89,2.084523
15.098,2.080248
15.306,2.078932
15.515,2.068408
15.724,2.068079
15.932,2.065448
16.14,2.056569
16.348,2.052622
16.556,2.104914
16.764,2.043742
16.972,2.101296
17.18,-1.906095
17.388,-1.663053
17.596,-1.571954
17.804,-1.510782
18.012,-1.470001
18.221,-1.436455
18.429,-1.417051
18.637,-1.395345
18.846,-1.383506
19.055,-1.370351
19.264,-1.356538
19.473,-1.346671
19.681,-1.339107
19.889,-1.330556
20.096,-1.320361
20.305,-1.315428
20.513,-1.30885
20.721,-1.303917
20.929,-1.301944
21.138,-1.296024
21.346,-1.292735
21.554,-1.286487
21.762,-1.289446
21.971,-1.279909
22.179,-1.286158
22.387,-1.281553
22.595,-1.27958
22.803,-1.274647
23.012,-1.273331
23.22,-1.271358
23.429,-1.273002
23.637,-1.267083
23.845,-1.2707
24.053,-1.271358
24.261,-1.267083
24.47,-1.263794
24.679,-1.266425
24.887,-1.263794
25.095,-1.262807
25.303,-1.257545
25.511,-1.255901
25.72,-1.261163
25.929,-1.262149
26.137,-1.262478
26.345,-1.262478
26.553,-1.260176
26.762,-1.258532
26.97,-1.258532
27.179,-1.260505
27.387,-1.260505
27.595,-1.257545
27.803,-1.257545
28.011,-1.254914
28.22,-1.260505
28.428,-1.258861
28.637,-1.260834
28.845,-1.262149
29.054,-1.261492
29.263,-1.258861
29.471,-1.265438
29.679,-1.258203
29.888,-1.264123
30.097,-1.264452
30.305,-1.265109
30.513,-1.26774
30.721,-1.26478
30.929,-1.271358
31.137,-1.2707
31.346,-1.265438
31.554,-1.27366
31.762,-1.271687
31.971,-1.275305
32.179,-1.277936
32.388,-1.274976
32.596,-1.276949
32.804,-1.275962
33.013,-1.280238
33.221,-1.280567
33.429,-1.275962
33.638,-1.285829
33.846,-1.279251
34.054,-1.282211
34.262,-1.286815
34.471,-1.286487
34.679,-1.286815
34.887,-1.293064
35.096,-1.292077
35.304,-1.29142
35.513,-1.28846
35.722,-1.298326
35.93,-1.296024
36.138,-1.290104
36.346,-1.300628
36.554,-1.297011
36.763,-1.296024
