0,-0.090594
0.208,-0.090594
0.417,-0.08599
0.626,-0.087306
0.835,-0.084016
1.044,-0.036
1.252,0.206054
1.46,0.49481
1.668,0.623074
1.876,0.677668
2.084,0.689506
2.293,0.724368
2.501,0.733576
2.709,0.748706
2.917,0.763176
3.125,0.74739
3.333,0.775016
3.542,0.777646
3.75,0.77962
3.959,0.77962
4.168,0.78225
4.377,0.77962
4.586,0.781592
4.795,0.781592
5.003,0.784224
5.211,0.78554
5.42,0.780936
5.629,0.786198
5.838,0.78817
6.046,0.793432
6.255,0.790802
6.463,0.793432
6.671,0.794748
6.88,0.79738
7.089,0.798036
7.297,0.796722
7.506,0.799352
7.715,0.799352
7.923,0.801326
8.132,0.803298
8.34,0.801984
8.549,0.80593
8.757,0.807246
8.965,0.80856
9.173,0.807904
9.382,0.80856
9.59,0.811192
9.799,0.811192
10.007,0.812508
10.216,0.813824
10.424,0.815796
10.632,0.818428
10.841,0.819742
11.049,0.818428
11.258,0.821058
11.467,0.821716
11.676,0.823032
11.884,0.82369
12.093,0.826978
12.302,0.825662
12.511,0.826978
12.72,0.82961
12.929,0.830266
13.137,0.830266
13.345,0.834214
13.553,0.83224
13.761,0.83553
13.969,0.834214
14.178,0.834214
14.387,0.838818
14.596,0.836844
14.805,0.83816
15.013,0.840134
15.222,0.842106
15.43,0.842764
15.639,0.84408
15.848,0.844738
16.057,0.846054
16.266,0.848026
16.474,0.848684
16.683,0.713186
16.892,0.01662
17.1,-0.029422
17.309,-0.007058
17.518,-0.014952
17.727,-0.020872
17.935,-0.02153
18.144,-0.020214
18.353,-0.020214
18.561,-0.019556
18.77,-0.019556
18.979,-0.01824
19.187,-0.01824
19.396,-0.017584
19.605,-0.017584
19.814,-0.017584
20.023,-0.014294
20.231,-0.014294
20.44,-0.01232
20.648,-0.014294
20.856,-0.01232
21.064,-0.012978
21.273,-0.012978
21.481,-0.00969
21.689,-0.010348
21.897,-0.009032
22.105,-0.010348
