0,0.080992
0.208,0.081979
0.416,0.081979
0.625,0.08165
0.833,0.082308
1.042,0.082308
1.25,0.080664
1.459,0.08165
1.667,0.08165
1.875,0.08165
2.084,0.08165
2.293,0.08165
2.501,0.08165
2.709,0.081979
2.917,0.082637
3.125,0.081979
3.333,0.050078
3.542,0.003048
3.751,-0.517238
3.958,-1.061204
4.166,-1.344698
4.374,-1.365417
4.583,-1.385808
4.791,-1.327596
4.999,-1.328583
5.207,-1.330227
5.416,-1.331214
5.624,-1.330556
5.832,-1.329899
6.041,-1.328254
6.249,-1.329241
6.457,-1.329899
6.665,-1.328583
6.873,-1.329899
7.082,-1.331543
7.29,-1.329241
7.498,-1.328912
7.706,-1.330227
7.914,-1.329899
8.122,-1.329899
8.33,-1.328254
8.538,-1.329241
8.747,-1.329241
8.955,-1.330885
9.163,-1.330227
9.372,-1.329241
9.58,-1.327925
9.788,-1.330556
9.996,-1.32957
10.204,-1.328583
10.413,-1.32957
10.621,-1.329899
10.829,-1.328912
11.037,-1.32957
11.245,-1.329899
11.453,-1.329241
11.661,-1.329241
11.87,-1.328583
12.079,-1.328254
12.287,-1.329899
12.495,-1.330556
12.703,-1.328912
12.912,-1.328583
13.12,-1.32957
13.328,-1.329241
13.536,-1.328912
13.745,-1.328583
13.953,-1.328583
14.162,-1.329241
14.37,-1.32957
14.58,-1.328254
14.788,-1.328583
14.996,-1.329241
15.203,-1.329241
15.412,-1.328583
15.62,-1.32957
15.828,-1.32957
16.036,-1.328583
16.245,-1.327925
16.453,-1.327596
16.661,-1.328912
16.87,-1.25623
17.079,-0.368256
17.288,0.080992
17.496,0.083623
17.705,0.085926
17.914,0.083295
18.122,0.083623
18.33,0.08461
18.539,0.083623
18.748,0.083295
18.956,0.083623
19.164,0.084281
19.373,0.083295
19.581,0.083623
19.79,0.084939
