0,-0.086078
0.209,-0.083118
0.417,-0.08246
0.625,-0.082132
0.833,-0.082789
1.041,-0.08246
1.249,-0.081803
1.458,0.247734
1.666,0.910096
1.874,1.009747
2.083,0.977845
2.291,0.945944
2.5,0.938709
2.708,0.91207
2.916,0.918976
3.125,0.918976
3.333,0.914701
3.541,0.90911
3.75,0.904834
3.959,0.88839
4.167,0.889377
4.376,0.88839
4.585,0.89135
4.793,0.88839
5.001,0.878195
5.21,0.871618
5.418,0.868986
5.626,0.868986
5.834,0.873591
6.042,0.878195
6.25,0.869315
6.458,0.866684
6.666,0.866027
6.874,0.866684
7.082,0.875235
7.29,0.865698
7.498,0.856489
7.706,0.859778
7.914,0.860107
8.122,0.866027
8.33,0.871289
8.539,0.858462
8.747,0.857805
8.955,0.855174
9.164,0.846952
9.372,0.858133
9.58,0.858133
9.789,0.85024
9.998,0.851556
10.206,0.849912
10.414,0.852871
10.623,0.857476
10.832,0.847609
11.041,0.848596
11.25,0.84728
11.459,0.845307
11.667,0.857805
11.875,0.856489
12.083,0.851885
12.291,0.854187
12.499,0.846294
12.707,0.847938
12.916,0.851885
13.124,0.849583
13.332,0.856489
13.54,0.851556
13.749,0.850898
13.957,0.853858
14.165,0.850569
14.373,0.841361
14.581,0.837085
14.789,0.816695
14.997,0.441115
15.205,0.22537
15.414,0.184589
15.622,0.179656
15.83,0.17571
16.039,0.170119
16.247,0.167488
16.455,0.167488
16.664,0.162554
16.872,0.161239
17.08,0.157621
17.288,0.15499
17.497,0.155648
17.705,0.156306
17.913,0.154332
18.122,0.153675
18.33,0.151044
18.539,0.151701
18.747,0.150057
18.955,0.150057
19.163,0.148413
