0,0.044487
0.212,0.044816
0.42,0.037252
0.628,0.032976
0.836,0.038238
1.043,0.034621
1.251,0.032318
1.459,0.02903
1.667,0.020479
1.875,0.003048
2.083,-0.007147
2.291,0.016532
2.499,0.021136
2.707,0.047776
2.915,0.130982
3.123,1.137681
3.331,2.075644
3.539,2.39663
3.747,2.452539
3.955,2.461419
4.163,2.470628
4.371,2.500884
4.579,2.513711
4.787,2.519959
4.995,2.527853
5.203,2.526208
5.411,2.533772
5.619,2.532128
5.827,2.532457
6.035,2.529497
6.243,2.527524
6.451,2.526208
6.659,2.522262
6.866,2.519631
7.074,2.518315
7.281,2.516671
7.489,2.515684
7.697,2.518315
7.905,2.51404
8.113,2.512395
8.321,2.513711
8.529,2.508778
8.737,2.507133
8.945,2.505818
9.153,2.503187
9.361,2.501871
9.569,2.501213
9.777,2.496609
9.985,2.498911
10.193,2.49628
10.401,2.492991
10.609,2.492991
10.817,2.489703
11.025,2.490689
11.233,2.4874
11.441,2.485427
11.649,2.484112
11.857,2.481809
12.065,2.479836
12.273,2.47885
12.481,2.47885
12.689,2.472601
12.897,2.474574
13.105,2.469312
13.313,2.46997
13.521,2.467339
13.729,2.462406
13.937,2.462406
14.145,2.457143
14.353,2.457143
14.561,2.453526
14.769,2.448593
14.977,2.442673
15.185,2.427873
15.393,2.391697
15.601,2.373279
15.809,2.379528
16.017,2.390052
16.225,2.399919
16.433,2.413731
16.641,2.424584
16.849,2.40255
17.057,0.861751
17.265,-0.086736
17.473,-0.113704
17.681,-0.117979
17.889,-0.116664
18.097,-0.116335
18.305,-0.116006
18.513,-0.117979
18.721,-0.116335
18.929,-0.116335
19.137,-0.119295
