0,-1.466383
0.208,-1.46737
0.417,-1.467041
0.625,-1.47033
0.833,-1.481512
1.042,-1.181903
1.25,-0.742192
1.458,0.315483
1.665,1.889498
1.873,2.154904
2.082,1.935541
2.29,1.824051
2.498,1.788861
2.706,1.562263
2.914,1.555357
3.122,1.548122
3.331,1.532335
3.539,1.532993
3.748,1.526416
3.956,1.514247
4.164,1.509314
4.372,1.509314
4.58,1.496159
4.788,1.491883
4.996,1.490568
5.205,1.479386
5.413,1.474124
5.622,1.468204
5.83,1.460311
6.039,1.458009
6.247,1.449787
6.454,1.443867
6.662,1.440578
6.87,1.435316
7.078,1.429725
7.287,1.422819
7.495,1.419859
7.704,1.412295
7.913,1.408348
8.122,1.405059
8.33,1.400126
8.538,1.39322
8.746,1.388286
8.954,1.384669
9.163,1.377762
9.372,1.375131
9.58,1.371842
9.788,1.364607
9.997,1.360661
10.205,1.358358
10.413,1.352768
10.622,1.348492
10.83,1.344217
11.038,1.339283
11.247,1.335008
11.455,1.33139
11.663,1.324484
11.871,1.319551
12.08,1.317906
12.289,1.314289
12.497,1.311329
12.705,1.309355
12.913,1.304422
13.122,1.298831
13.331,1.293898
13.54,1.29324
13.748,1.289294
13.957,1.288307
14.165,1.282716
14.374,1.280414
14.582,1.277783
14.79,1.274823
14.998,1.271534
15.207,1.268246
15.415,1.264299
15.623,1.260353
15.832,1.256735
16.041,1.252459
16.249,1.247197
16.457,1.245882
16.665,1.24654
16.874,1.24062
17.082,1.236344
17.291,1.233056
17.5,1.230425
17.708,1.22878
17.917,1.227793
18.125,1.220229
18.333,1.215954
18.542,1.215954
18.75,1.212994
18.959,1.212336
19.167,1.210692
19.375,1.207403
19.583,1.20543
19.791,1.198852
19.999,1.196879
20.207,1.190959
20.415,1.188657
20.623,1.186026
20.831,1.184381
21.039,1.182737
21.248,1.182737
21.457,1.179119
21.665,1.176159
21.873,1.172542
22.081,1.170897
22.29,1.167938
22.498,1.213323
22.706,1.205759
22.914,-2.062641
23.122,-2.468807
23.33,-2.356659
23.539,-2.296146
23.747,-2.253391
23.955,-2.207348
24.163,-2.197482
24.371,-2.179065
24.579,-2.153412
24.788,-2.140915
24.996,-2.131048
25.205,-2.120195
25.413,-2.112631
25.621,-2.103093
25.83,-2.096187
26.038,-2.089609
26.247,-2.081387
26.455,-2.079085
26.663,-2.072179
26.871,-2.066917
27.08,-2.065601
27.288,-2.060339
27.497,-2.057379
27.706,-2.055077
27.915,-2.050802
28.124,-2.049486
28.333,-2.046197
28.542,-2.04258
28.75,-2.041922
28.959,-2.03962
29.167,-2.03962
29.375,-2.03666
29.583,-2.033042
29.791,-2.033042
29.999,-2.032713
30.207,-2.029096
