0,0.241814
0.208,0.242801
0.416,0.246747
0.624,0.242801
0.832,0.244774
1.04,0.24609
1.248,0.246419
1.456,0.249378
1.664,0.249378
1.872,0.249378
2.08,0.248721
2.288,0.248392
2.496,0.250694
2.705,0.25201
2.913,0.255298
3.121,0.254969
3.329,0.255956
3.537,0.255956
3.745,0.254641
3.953,0.256614
4.161,0.257929
4.37,0.2576
4.578,0.256285
4.786,0.287528
4.995,0.300355
5.203,0.610488
5.411,1.138667
5.619,1.70993
5.827,1.870752
6.035,1.820762
6.243,1.882921
6.451,1.855624
6.659,1.895418
6.868,1.864174
7.077,1.988162
7.285,1.940474
7.493,1.925675
7.702,1.916466
7.91,1.908573
8.118,1.90068
8.327,1.898707
8.536,1.893774
8.744,1.886209
8.952,1.882921
9.161,1.881605
9.369,1.873383
9.578,1.873712
9.787,1.867134
9.995,1.863517
10.203,1.86253
10.412,1.860557
10.62,1.858255
10.828,1.852664
11.036,1.85069
11.243,1.850362
11.451,1.847402
11.659,1.84773
11.867,1.843126
12.075,1.841153
12.283,1.841482
12.491,1.840166
12.7,1.835891
12.908,1.835233
13.117,1.838193
13.325,1.833589
13.533,1.831944
13.741,1.830629
13.949,1.821091
14.157,1.828327
14.365,1.826682
14.573,1.827669
14.781,1.826353
14.989,1.825038
15.197,1.823065
15.405,1.821091
15.613,1.82142
15.821,1.820105
16.029,1.818789
16.237,1.81846
16.445,1.82142
16.654,1.817145
16.862,1.819447
17.07,1.818131
17.279,1.817474
17.487,1.8155
17.695,1.816158
17.903,1.881605
18.111,-0.13837
18.319,-0.023262
18.528,0.023768
18.736,0.053367
18.945,0.075073
19.153,0.089872
19.361,0.101712
19.569,0.111907
19.777,0.121116
19.985,0.130653
20.193,0.139533
20.402,0.144795
20.61,0.151701
20.818,0.15499
21.026,0.16091
21.234,0.165843
21.442,0.168474
21.651,0.170776
21.86,0.178012
22.069,0.183603
22.277,0.179985
22.486,0.185576
22.694,0.18722
22.902,0.19018
